schemaVersion,sessionId,participantId,experimentMode,protocolId,configHash,trainingCondition,trainingConditions,phase,conditionId,conditionOrder,sequenceId,sequenceIndexInCondition,trialInSequence,trialInCondition,trialInPhase,countedTotal,priorSameConditionFirstClicks,priorAllConditionFirstClicks,plannedTrialId,attemptId,attemptIndex,segmentId,amplitudeMm,widthMm,nominalId,amplitudeCssPx,widthCssPx,layoutDiameterCssPx,calibrationId,geometryRevision,fromTargetIndex,toTargetIndex,fromCenterX,fromCenterY,toCenterX,toCenterY,startClickX,startClickY,startAtMonotonicMs,firstClickX,firstClickY,firstClickAtMonotonicMs,mtFirstMs,firstHit,countedAsTrial,correctionClickCount,completionX,completionY,mtCompletionMs,correctionDurationMs,completionStatus,interruptionReason,interruptedAtIso,startedAtIso,firstClickAtIso,completedAtIso,recoveredAtIso,trajectorySampleCount,targetPaintAtMonotonicMs
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s12,12,7,150,150,150,149,149,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t7,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t7:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,10,3,1000.9756097560976,756.6927878536417,1879.0243902439024,756.6927878536418,1041,745,182458.40000009537,1896,757,182925.20000004768,466.7999999523163,true,true,0,1896,757,466.7999999523163,0,completed,,,2026-09-24T08:55:56.447Z,2026-09-24T08:55:56.914Z,2026-09-24T08:55:56.914Z,,22,182449.662
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s12,12,8,151,151,151,150,150,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t8,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t8:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,3,9,1879.0243902439024,756.6927878536418,1026.4901115283446,966.8236150329608,1896,757,182925.20000004768,1062,966,183458.10000014305,532.9000000953674,true,true,0,1062,966,532.9000000953674,0,completed,,,2026-09-24T08:55:56.914Z,2026-09-24T08:55:57.447Z,2026-09-24T08:55:57.447Z,,28,182916.3
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s12,12,9,152,152,152,151,151,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t9,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t9:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,9,2,1026.4901115283446,966.8236150329608,1803.963695028724,558.7740005555054,1062,966,183458.10000014305,1834,532,183974.60000014305,516.5,true,true,0,1834,532,516.5,0,completed,,,2026-09-24T08:55:57.447Z,2026-09-24T08:55:57.963Z,2026-09-24T08:55:57.963Z,,27,183449.728
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s12,12,10,153,153,153,152,152,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t10,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t10:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,2,8,1803.963695028724,558.7740005555054,1146.7347454150745,1141.0280419376672,1834,532,183974.60000014305,1143,1130,184508.30000019073,533.7000000476837,true,true,0,1143,1130,533.7000000476837,0,completed,,,2026-09-24T08:55:57.963Z,2026-09-24T08:55:58.497Z,2026-09-24T08:55:58.497Z,,27,183983
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s12,12,11,154,154,154,153,153,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t11,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t11:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,8,1,1146.7347454150745,1141.0280419376672,1645.5233035204794,418.4080621286029,1143,1130,184508.30000019073,1668,446,185124.90000009537,616.5999999046326,true,true,0,1668,446,616.5999999046326,0,completed,,,2026-09-24T08:55:58.497Z,2026-09-24T08:55:59.114Z,2026-09-24T08:55:59.114Z,,43,184516.332
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s12,12,12,155,155,155,154,154,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t12,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t12:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,1,7,1645.5233035204794,418.4080621286029,1334.1629148977652,1239.3979337548208,1668,446,185124.90000009537,1355,1233,185808,683.0999999046326,true,true,0,1355,1233,683.0999999046326,0,completed,,,2026-09-24T08:55:59.114Z,2026-09-24T08:55:59.797Z,2026-09-24T08:55:59.797Z,,32,185116.364
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s12,12,13,156,156,156,155,155,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t13,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s12:t13:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,7,0,1334.1629148977652,1239.3979337548208,1440,367.7511174736027,1355,1233,185808,1459,377,186391.60000014305,583.6000001430511,true,true,0,1459,377,583.6000001430511,0,completed,,,2026-09-24T08:55:59.797Z,2026-09-24T08:56:00.380Z,2026-09-24T08:56:00.380Z,,28,185799.632
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,1,157,157,157,156,156,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t1:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,0,6,1440,367.7511174736027,1545.8370851022348,1239.3979337548208,1459,377,186391.60000014305,1572,1243,186924.60000014305,533,true,true,0,1572,1243,533,0,completed,,,2026-09-24T08:56:00.380Z,2026-09-24T08:56:00.913Z,2026-09-24T08:56:00.913Z,,25,186383.03
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,2,158,158,158,157,157,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t2,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t2:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,6,12,1545.8370851022348,1239.3979337548208,1234.4766964795208,418.40806212860286,1572,1243,186924.60000014305,1238,420,187458.30000019073,533.7000000476837,true,true,0,1238,420,533.7000000476837,0,completed,,,2026-09-24T08:56:00.913Z,2026-09-24T08:56:01.447Z,2026-09-24T08:56:01.447Z,,36,186932.9
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,3,159,159,159,158,158,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t3,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t3:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,12,5,1234.4766964795208,418.40806212860286,1733.2652545849257,1141.0280419376672,1238,420,187458.30000019073,1731,1121,188058.20000004768,599.8999998569489,true,true,0,1731,1121,599.8999998569489,0,completed,,,2026-09-24T08:56:01.447Z,2026-09-24T08:56:02.047Z,2026-09-24T08:56:02.047Z,,28,187466.33
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,4,160,160,160,159,159,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t4,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t4:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,5,11,1733.2652545849257,1141.0280419376672,1076.0363049712757,558.7740005555058,1731,1121,188058.20000004768,1083,569,188557.90000009537,499.7000000476837,true,true,0,1083,569,499.7000000476837,0,completed,,,2026-09-24T08:56:02.047Z,2026-09-24T08:56:02.547Z,2026-09-24T08:56:02.547Z,,26,188066.306
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,5,161,161,161,160,160,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t5,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t5:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,11,4,1076.0363049712757,558.7740005555058,1853.5098884716554,966.8236150329607,1083,569,188557.90000009537,1856,956,189024.70000004768,466.7999999523163,true,true,0,1856,956,466.7999999523163,0,completed,,,2026-09-24T08:56:02.547Z,2026-09-24T08:56:03.013Z,2026-09-24T08:56:03.013Z,,24,188566.362
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,6,162,162,162,161,161,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t6,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t6:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,4,10,1853.5098884716554,966.8236150329607,1000.9756097560976,756.6927878536417,1856,956,189024.70000004768,976,756,189491.5,466.7999999523163,true,true,0,976,756,466.7999999523163,0,completed,,,2026-09-24T08:56:03.013Z,2026-09-24T08:56:03.480Z,2026-09-24T08:56:03.480Z,,23,189033
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,7,163,163,163,162,162,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t7,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t7:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,10,3,1000.9756097560976,756.6927878536417,1879.0243902439024,756.6927878536418,976,756,189491.5,1894,805,189907.90000009537,416.40000009536743,false,true,2,1858,784,1549.8000001907349,1133.4000000953674,completed,,,2026-09-24T08:56:03.480Z,2026-09-24T08:56:03.897Z,2026-09-24T08:56:05.030Z,,83,189482.916
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,8,164,164,164,163,163,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t8,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t8:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,3,9,1879.0243902439024,756.6927878536418,1026.4901115283446,966.8236150329608,1858,784,191041.30000019073,1009,987,191507.90000009537,466.59999990463257,true,true,0,1009,987,466.59999990463257,0,completed,,,2026-09-24T08:56:05.030Z,2026-09-24T08:56:05.497Z,2026-09-24T08:56:05.497Z,,24,191049.6
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,9,165,165,165,164,164,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t9,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t9:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,9,2,1026.4901115283446,966.8236150329608,1803.963695028724,558.7740005555054,1009,987,191507.90000009537,1774,558,192191.20000004768,683.2999999523163,true,true,0,1774,558,683.2999999523163,0,completed,,,2026-09-24T08:56:05.497Z,2026-09-24T08:56:06.180Z,2026-09-24T08:56:06.180Z,,46,191499.616
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,10,166,166,166,165,165,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t10,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t10:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,2,8,1803.963695028724,558.7740005555054,1146.7347454150745,1141.0280419376672,1774,558,192191.20000004768,1137,1133,192841.70000004768,650.5,true,true,0,1137,1133,650.5,0,completed,,,2026-09-24T08:56:06.180Z,2026-09-24T08:56:06.830Z,2026-09-24T08:56:06.830Z,,27,192183
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,11,167,167,167,166,166,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t11,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t11:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,8,1,1146.7347454150745,1141.0280419376672,1645.5233035204794,418.4080621286029,1137,1133,192841.70000004768,1623,438,193391.5,549.7999999523163,true,true,0,1623,438,549.7999999523163,0,completed,,,2026-09-24T08:56:06.830Z,2026-09-24T08:56:07.380Z,2026-09-24T08:56:07.380Z,,31,192849.664
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,12,168,168,168,167,167,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t12,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t12:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,1,7,1645.5233035204794,418.4080621286029,1334.1629148977652,1239.3979337548208,1623,438,193391.5,1277,1253,193908,516.5,false,true,1,1291,1228,766.5,250,completed,,,2026-09-24T08:56:07.380Z,2026-09-24T08:56:07.896Z,2026-09-24T08:56:08.146Z,,40,193383.022
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s13,13,13,169,169,169,168,168,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t13,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s13:t13:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,7,0,1334.1629148977652,1239.3979337548208,1440,367.7511174736027,1291,1228,194158,1447,384,194641.30000019073,483.30000019073486,true,true,0,1447,384,483.30000019073486,0,completed,,,2026-09-24T08:56:08.146Z,2026-09-24T08:56:08.630Z,2026-09-24T08:56:08.630Z,,28,194166.3
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,1,170,170,170,169,169,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t1:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,0,6,1440,367.7511174736027,1545.8370851022348,1239.3979337548208,1447,384,194641.30000019073,1556,1220,195124.70000004768,483.39999985694885,true,true,0,1556,1220,483.39999985694885,0,completed,,,2026-09-24T08:56:08.630Z,2026-09-24T08:56:09.113Z,2026-09-24T08:56:09.113Z,,26,194648.6
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,2,171,171,171,170,170,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t2,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t2:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,6,12,1545.8370851022348,1239.3979337548208,1234.4766964795208,418.40806212860286,1556,1220,195124.70000004768,1217,391,195625.10000014305,500.40000009536743,true,true,0,1217,391,500.40000009536743,0,completed,,,2026-09-24T08:56:09.113Z,2026-09-24T08:56:09.614Z,2026-09-24T08:56:09.614Z,,26,195133
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,3,172,172,172,171,171,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t3,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t3:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,12,5,1234.4766964795208,418.40806212860286,1733.2652545849257,1141.0280419376672,1217,391,195625.10000014305,1694,1142,196108.60000014305,483.5,true,true,0,1694,1142,483.5,0,completed,,,2026-09-24T08:56:09.614Z,2026-09-24T08:56:10.097Z,2026-09-24T08:56:10.097Z,,28,195632.9
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,4,173,173,173,172,172,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t4,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t4:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,5,11,1733.2652545849257,1141.0280419376672,1076.0363049712757,558.7740005555058,1694,1142,196108.60000014305,1105,564,196574.5,465.89999985694885,true,true,0,1105,564,465.89999985694885,0,completed,,,2026-09-24T08:56:10.097Z,2026-09-24T08:56:10.563Z,2026-09-24T08:56:10.563Z,,22,196116.2
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,5,174,174,174,173,173,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t5,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t5:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,11,4,1076.0363049712757,558.7740005555058,1853.5098884716554,966.8236150329607,1105,564,196574.5,1851,964,197008.40000009537,433.90000009536743,true,true,0,1851,964,433.90000009536743,0,completed,,,2026-09-24T08:56:10.563Z,2026-09-24T08:56:10.997Z,2026-09-24T08:56:10.997Z,,18,196566.32
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,6,175,175,175,174,174,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t6,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t6:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,4,10,1853.5098884716554,966.8236150329607,1000.9756097560976,756.6927878536417,1851,964,197008.40000009537,1025,760,197624.80000019073,616.4000000953674,true,true,0,1025,760,616.4000000953674,0,completed,,,2026-09-24T08:56:10.997Z,2026-09-24T08:56:11.613Z,2026-09-24T08:56:11.613Z,,27,196999.628
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,7,176,176,176,175,175,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t7,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t7:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,10,3,1000.9756097560976,756.6927878536417,1879.0243902439024,756.6927878536418,1025,760,197624.80000019073,1936,783,198074.60000014305,449.7999999523163,false,true,1,1875,772,633.3999998569489,183.59999990463257,completed,,,2026-09-24T08:56:11.613Z,2026-09-24T08:56:12.063Z,2026-09-24T08:56:12.247Z,,24,197616.326
1.2.0,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d,001,main,pointing-single-208-post104-continuous-v3,539807cd564d571194824c9e9a5986a9c009b1b63ed371ea94a24f47d2ef96d9,C3,"[""C3""]",training,C3,1,s14,14,8,177,177,177,176,176,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t8,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:s14:t8:a1,1,29e40d9d-fcba-4886-8a14-dd6d3c6b3f5d:segment1,180,20,3.321928094887362,878.0487804878048,97.5609756097561,884.4977650527946,0335b2c8-8084-4c33-9a3c-1e849357e589,1,3,9,1879.0243902439024,756.6927878536418,1026.4901115283446,966.8236150329608,1875,772,198258.20000004768,1036,974,198724.90000009537,466.7000000476837,true,true,0,1036,974,466.7000000476837,0,completed,,,2026-09-24T08:56:12.247Z,2026-09-24T08:56:12.713Z,2026-09-24T08:56:12.713Z,,24,198266.3
