schemaVersion,sessionId,participantId,experimentMode,protocolId,configHash,trainingCondition,trainingConditions,phase,conditionId,conditionOrder,sequenceId,sequenceIndexInCondition,trialInSequence,trialInCondition,trialInPhase,countedTotal,priorSameConditionFirstClicks,priorAllConditionFirstClicks,plannedTrialId,attemptId,attemptIndex,segmentId,amplitudeMm,widthMm,nominalId,amplitudeCssPx,widthCssPx,layoutDiameterCssPx,calibrationId,geometryRevision,fromTargetIndex,toTargetIndex,fromCenterX,fromCenterY,toCenterX,toCenterY,startClickX,startClickY,startAtMonotonicMs,firstClickX,firstClickY,firstClickAtMonotonicMs,mtFirstMs,firstHit,countedAsTrial,correctionClickCount,completionX,completionY,mtCompletionMs,correctionDurationMs,completionStatus,interruptionReason,interruptedAtIso,startedAtIso,firstClickAtIso,completedAtIso,recoveredAtIso,trajectorySampleCount,targetPaintAtMonotonicMs
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,5,83,291,291,82,290,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,698.201552698637,359.2935793469428,1257.436937321717,652.8029511640594,708,378,283045.2999999523,1276,671,283546.10000002384,500.8000000715256,true,true,0,1276,671,500.8000000715256,0,completed,,,2026-09-26T08:09:09.090Z,2026-09-26T08:09:09.591Z,2026-09-26T08:09:09.591Z,,482,283045.4
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,6,84,292,292,83,291,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1257.436937321717,652.8029511640594,644.2105263157895,501.65621582454924,1276,671,283546.10000002384,647,512,283980.5,434.39999997615814,true,true,0,647,512,434.39999997615814,0,completed,,,2026-09-26T08:09:09.591Z,2026-09-26T08:09:10.025Z,2026-09-26T08:09:10.025Z,,440,283548.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,7,85,293,293,84,292,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,644.2105263157895,501.65621582454924,1275.7894736842104,501.65621582454935,647,512,283980.5,1276,498,284467.7999999523,487.2999999523163,true,true,0,1276,498,487.2999999523163,0,completed,,,2026-09-26T08:09:10.025Z,2026-09-26T08:09:10.512Z,2026-09-26T08:09:10.512Z,,344,283984.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,8,86,294,294,85,293,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1275.7894736842104,501.65621582454935,662.5630626782829,652.8029511640596,1276,498,284467.7999999523,668,659,284881.89999997616,414.10000002384186,true,true,0,668,659,414.10000002384186,0,completed,,,2026-09-26T08:09:10.512Z,2026-09-26T08:09:10.926Z,2026-09-26T08:09:10.926Z,,464,284469.5
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,9,87,295,295,86,294,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,662.5630626782829,652.8029511640596,1221.7984473013628,359.29357934694247,668,659,284881.89999997616,1189,383,285293.5,411.60000002384186,false,true,1,1249,338,819.3999999761581,407.7999999523163,completed,,,2026-09-26T08:09:10.926Z,2026-09-26T08:09:11.338Z,2026-09-26T08:09:11.746Z,,758,284881.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,10,88,296,296,87,295,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1221.7984473013628,359.29357934694247,749.0548168775097,778.1078898148132,1249,338,285701.2999999523,753,757,286129.60000002384,428.3000000715256,true,true,0,753,757,428.3000000715256,0,completed,,,2026-09-26T08:09:11.746Z,2026-09-26T08:09:12.174Z,2026-09-26T08:09:12.174Z,,466,285699.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,11,89,297,297,88,296,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,749.0548168775097,778.1078898148132,1107.8325516550817,258.32860609250383,753,757,286129.60000002384,1112,302,286576.10000002384,446.5,false,true,1,1113,261,691.7999999523163,245.29999995231628,completed,,,2026-09-26T08:09:12.174Z,2026-09-26T08:09:12.620Z,2026-09-26T08:09:12.866Z,,499,286124.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,12,90,298,298,89,297,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1107.8325516550817,258.32860609250383,883.8715703650593,848.8651804201343,1113,261,286821.39999997616,864,846,287213.89999997616,392.5,true,true,0,864,846,392.5,0,completed,,,2026-09-26T08:09:12.866Z,2026-09-26T08:09:13.258Z,2026-09-26T08:09:13.258Z,,416,286821.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s23,7,13,91,299,299,90,298,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s23:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,883.8715703650593,848.8651804201343,960,221.8911546739949,864,846,287213.89999997616,958,191,287646.89999997616,433,true,true,0,958,191,433,0,completed,,,2026-09-26T08:09:13.258Z,2026-09-26T08:09:13.691Z,2026-09-26T08:09:13.691Z,,543,287215
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,1,92,300,300,91,299,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,221.8911546739949,1036.1284296349409,848.8651804201343,958,191,287646.89999997616,1025,762,288085,438.10000002384186,false,true,1,1029,866,637.7999999523163,199.69999992847443,completed,,,2026-09-26T08:09:13.691Z,2026-09-26T08:09:14.129Z,2026-09-26T08:09:14.329Z,,556,287645.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,2,93,301,301,92,300,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,1036.1284296349409,848.8651804201343,812.1674483449184,258.3286060925038,1029,866,288284.6999999285,761,291,288693.10000002384,408.40000009536743,false,true,1,781,263,597.5,189.09999990463257,completed,,,2026-09-26T08:09:14.329Z,2026-09-26T08:09:14.738Z,2026-09-26T08:09:14.927Z,,501,288281.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,3,94,302,302,93,301,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,812.1674483449184,258.3286060925038,1170.9451831224903,778.1078898148132,781,263,288882.1999999285,1157,758,289310.39999997616,428.2000000476837,true,true,0,1157,758,428.2000000476837,0,completed,,,2026-09-26T08:09:14.927Z,2026-09-26T08:09:15.355Z,2026-09-26T08:09:15.355Z,,479,288881.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,4,95,303,303,94,302,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1170.9451831224903,778.1078898148132,698.201552698637,359.2935793469428,1157,758,289310.39999997616,694,364,289823.10000002384,512.7000000476837,true,true,0,694,364,512.7000000476837,0,completed,,,2026-09-26T08:09:15.355Z,2026-09-26T08:09:15.868Z,2026-09-26T08:09:15.868Z,,514,289305.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,5,96,304,304,95,303,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,698.201552698637,359.2935793469428,1257.436937321717,652.8029511640594,694,364,289823.10000002384,1267,647,290330.60000002384,507.5,true,true,0,1267,647,507.5,0,completed,,,2026-09-26T08:09:15.868Z,2026-09-26T08:09:16.375Z,2026-09-26T08:09:16.375Z,,515,289827.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,6,97,305,305,96,304,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1257.436937321717,652.8029511640594,644.2105263157895,501.65621582454924,1267,647,290330.60000002384,652,527,290713.89999997616,383.2999999523163,true,true,0,652,527,383.2999999523163,0,completed,,,2026-09-26T08:09:16.375Z,2026-09-26T08:09:16.758Z,2026-09-26T08:09:16.758Z,,320,290336.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,7,98,306,306,97,305,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,644.2105263157895,501.65621582454924,1275.7894736842104,501.65621582454935,652,527,290713.89999997616,1239,500,291093.2999999523,379.39999997615814,false,true,1,1256,513,641.1000000238419,261.7000000476837,completed,,,2026-09-26T08:09:16.758Z,2026-09-26T08:09:17.138Z,2026-09-26T08:09:17.400Z,,346,290713.498
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,8,99,307,307,98,306,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1275.7894736842104,501.65621582454935,662.5630626782829,652.8029511640596,1256,513,291355,676,680,291739.7999999523,384.7999999523163,true,true,0,676,680,384.7999999523163,0,completed,,,2026-09-26T08:09:17.400Z,2026-09-26T08:09:17.784Z,2026-09-26T08:09:17.784Z,,368,291360.4
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,9,100,308,308,99,307,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,662.5630626782829,652.8029511640596,1221.7984473013628,359.29357934694247,676,680,291739.7999999523,1240,357,292206.39999997616,466.60000002384186,true,true,0,1240,357,466.60000002384186,0,completed,,,2026-09-26T08:09:17.784Z,2026-09-26T08:09:18.251Z,2026-09-26T08:09:18.251Z,,519,291739.232
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,10,101,309,309,100,308,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1221.7984473013628,359.29357934694247,749.0548168775097,778.1078898148132,1240,357,292206.39999997616,760,763,292740.39999997616,534,true,true,0,760,763,534,0,completed,,,2026-09-26T08:09:18.251Z,2026-09-26T08:09:18.785Z,2026-09-26T08:09:18.785Z,,578,292202.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,11,102,310,310,101,309,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,749.0548168775097,778.1078898148132,1107.8325516550817,258.32860609250383,760,763,292740.39999997616,1108,293,293196.89999997616,456.5,true,true,0,1108,293,456.5,0,completed,,,2026-09-26T08:09:18.785Z,2026-09-26T08:09:19.241Z,2026-09-26T08:09:19.241Z,,479,292742.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,12,103,311,311,102,310,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1107.8325516550817,258.32860609250383,883.8715703650593,848.8651804201343,1108,293,293196.89999997616,867,842,293679.1999999285,482.2999999523163,true,true,0,867,842,482.2999999523163,0,completed,,,2026-09-26T08:09:19.241Z,2026-09-26T08:09:19.724Z,2026-09-26T08:09:19.724Z,,493,293196.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s24,8,13,104,312,312,103,311,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s24:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,883.8715703650593,848.8651804201343,960,221.8911546739949,867,842,293679.1999999285,959,227,294096.2999999523,417.10000002384186,true,true,0,959,227,417.10000002384186,0,completed,,,2026-09-26T08:09:19.724Z,2026-09-26T08:09:20.141Z,2026-09-26T08:09:20.141Z,,490,293681.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s25,9,1,105,313,313,104,312,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,221.8911546739949,1036.1284296349409,848.8651804201343,959,227,294096.2999999523,1042,843,294528.89999997616,432.60000002384186,true,true,0,1042,843,432.60000002384186,0,completed,,,2026-09-26T08:09:20.141Z,2026-09-26T08:09:20.573Z,2026-09-26T08:09:20.573Z,,463,294096.832
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s25,9,2,106,314,314,105,313,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,1036.1284296349409,848.8651804201343,812.1674483449184,258.3286060925038,1042,843,294528.89999997616,793,269,294994.1999999285,465.2999999523163,true,true,0,793,269,465.2999999523163,0,completed,,,2026-09-26T08:09:20.573Z,2026-09-26T08:09:21.039Z,2026-09-26T08:09:21.039Z,,529,294530.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s25,9,3,107,315,315,106,314,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,812.1674483449184,258.3286060925038,1170.9451831224903,778.1078898148132,793,269,294994.1999999285,1185,766,295435.60000002384,441.40000009536743,true,true,0,1185,766,441.40000009536743,0,completed,,,2026-09-26T08:09:21.039Z,2026-09-26T08:09:21.480Z,2026-09-26T08:09:21.480Z,,460,294990.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s25,9,4,108,316,316,107,315,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1170.9451831224903,778.1078898148132,698.201552698637,359.2935793469428,1185,766,295435.60000002384,694,354,295820,384.39999997615814,true,true,0,694,354,384.39999997615814,0,completed,,,2026-09-26T08:09:21.480Z,2026-09-26T08:09:21.864Z,2026-09-26T08:09:21.864Z,,488,295433.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s25,9,5,109,317,317,108,316,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,698.201552698637,359.2935793469428,1257.436937321717,652.8029511640594,694,354,295820,1238,638,296195.60000002384,375.60000002384186,true,true,0,1238,638,375.60000002384186,0,completed,,,2026-09-26T08:09:21.864Z,2026-09-26T08:09:22.240Z,2026-09-26T08:09:22.240Z,,346,295821
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s25,9,6,110,318,318,109,317,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1257.436937321717,652.8029511640594,644.2105263157895,501.65621582454924,1238,638,296195.60000002384,670,522,296519.1999999285,323.59999990463257,true,true,0,670,522,323.59999990463257,0,completed,,,2026-09-26T08:09:22.240Z,2026-09-26T08:09:22.564Z,2026-09-26T08:09:22.564Z,,328,296196.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C3,2,s25,9,7,111,319,319,110,318,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s25:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,644.2105263157895,501.65621582454924,1275.7894736842104,501.65621582454935,670,522,296519.1999999285,1336,459,296857.6999999285,338.5,false,true,1,1292,498,553.2000000476837,214.70000004768372,completed,,,2026-09-26T08:09:22.564Z,2026-09-26T08:09:22.902Z,2026-09-26T08:09:23.117Z,,381,296524.1
